fid,id,left,top,right,bottom
7058,70495,780711.0548063321,5828217.973052206,780761.0548063321,5828267.973052206
7059,70496,780711.0548063321,5828167.973052206,780761.0548063321,5828217.973052206
7060,70497,780711.0548063321,5828117.973052206,780761.0548063321,5828167.973052206
7061,70498,780711.0548063321,5828067.973052206,780761.0548063321,5828117.973052206
7062,70499,780711.0548063321,5828017.973052206,780761.0548063321,5828067.973052206
7063,70500,780711.0548063321,5827967.973052206,780761.0548063321,5828017.973052206
7064,70501,780711.0548063321,5827917.973052206,780761.0548063321,5827967.973052206
7065,70502,780711.0548063321,5827867.973052206,780761.0548063321,5827917.973052206
7066,70503,780711.0548063321,5827817.973052206,780761.0548063321,5827867.973052206
7067,70504,780711.0548063321,5827767.973052206,780761.0548063321,5827817.973052206
7068,70505,780711.0548063321,5827717.973052206,780761.0548063321,5827767.973052206
7069,70506,780711.0548063321,5827667.973052206,780761.0548063321,5827717.973052206
7070,70507,780711.0548063321,5827617.973052206,780761.0548063321,5827667.973052206
7071,70508,780711.0548063321,5827567.973052206,780761.0548063321,5827617.973052206
7072,70509,780711.0548063321,5827517.973052206,780761.0548063321,5827567.973052206
7073,70510,780711.0548063321,5827467.973052206,780761.0548063321,5827517.973052206
7074,70511,780711.0548063321,5827417.973052206,780761.0548063321,5827467.973052206
7075,70512,780711.0548063321,5827367.973052206,780761.0548063321,5827417.973052206
7076,70513,780711.0548063321,5827317.973052206,780761.0548063321,5827367.973052206
7077,70514,780711.0548063321,5827267.973052206,780761.0548063321,5827317.973052206
7078,70515,780711.0548063321,5827217.973052206,780761.0548063321,5827267.973052206
7079,70516,780711.0548063321,5827167.973052206,780761.0548063321,5827217.973052206
7080,70517,780711.0548063321,5827117.973052206,780761.0548063321,5827167.973052206
7081,70518,780711.0548063321,5827067.973052206,780761.0548063321,5827117.973052206
7082,70519,780711.0548063321,5827017.973052206,780761.0548063321,5827067.973052206
7083,70520,780711.0548063321,5826967.973052206,780761.0548063321,5827017.973052206
7084,70521,780711.0548063321,5826917.973052206,780761.0548063321,5826967.973052206
7085,70522,780711.0548063321,5826867.973052206,780761.0548063321,5826917.973052206
7086,70523,780711.0548063321,5826817.973052206,780761.0548063321,5826867.973052206
7087,70600,780711.0548063321,5822967.973052206,780761.0548063321,5823017.973052206
7088,70601,780711.0548063321,5822917.973052206,780761.0548063321,5822967.973052206
7089,70602,780711.0548063321,5822867.973052206,780761.0548063321,5822917.973052206
7090,70603,780711.0548063321,5822817.973052206,780761.0548063321,5822867.973052206
7091,70604,780711.0548063321,5822767.973052206,780761.0548063321,5822817.973052206
7092,70605,780711.0548063321,5822717.973052206,780761.0548063321,5822767.973052206
7093,70606,780711.0548063321,5822667.973052206,780761.0548063321,5822717.973052206
7094,70607,780711.0548063321,5822617.973052206,780761.0548063321,5822667.973052206
7095,70608,780711.0548063321,5822567.973052206,780761.0548063321,5822617.973052206
7096,70609,780711.0548063321,5822517.973052206,780761.0548063321,5822567.973052206
7097,70610,780711.0548063321,5822467.973052206,780761.0548063321,5822517.973052206
7098,70611,780711.0548063321,5822417.973052206,780761.0548063321,5822467.973052206
7099,70612,780711.0548063321,5822367.973052206,780761.0548063321,5822417.973052206
7100,70613,780711.0548063321,5822317.973052206,780761.0548063321,5822367.973052206
7101,70614,780711.0548063321,5822267.973052206,780761.0548063321,5822317.973052206
7102,70615,780711.0548063321,5822217.973052206,780761.0548063321,5822267.973052206
7103,70616,780711.0548063321,5822167.973052206,780761.0548063321,5822217.973052206
7104,70617,780711.0548063321,5822117.973052206,780761.0548063321,5822167.973052206
7105,70618,780711.0548063321,5822067.973052206,780761.0548063321,5822117.973052206
7106,70619,780711.0548063321,5822017.973052206,780761.0548063321,5822067.973052206
7107,70620,780711.0548063321,5821967.973052206,780761.0548063321,5822017.973052206
7108,70621,780711.0548063321,5821917.973052206,780761.0548063321,5821967.973052206
7109,70622,780711.0548063321,5821867.973052206,780761.0548063321,5821917.973052206
7110,70623,780711.0548063321,5821817.973052206,780761.0548063321,5821867.973052206
7111,70624,780711.0548063321,5821767.973052206,780761.0548063321,5821817.973052206
7112,70625,780711.0548063321,5821717.973052206,780761.0548063321,5821767.973052206
7113,70626,780711.0548063321,5821667.973052206,780761.0548063321,5821717.973052206
7114,70627,780711.0548063321,5821617.973052206,780761.0548063321,5821667.973052206
7115,70628,780711.0548063321,5821567.973052206,780761.0548063321,5821617.973052206
7116,70629,780711.0548063321,5821517.973052206,780761.0548063321,5821567.973052206
7117,70630,780711.0548063321,5821467.973052206,780761.0548063321,5821517.973052206
7118,70631,780711.0548063321,5821417.973052206,780761.0548063321,5821467.973052206
7119,70632,780711.0548063321,5821367.973052206,780761.0548063321,5821417.973052206
7120,70633,780711.0548063321,5821317.973052206,780761.0548063321,5821367.973052206
7121,70634,780711.0548063321,5821267.973052206,780761.0548063321,5821317.973052206
7122,70635,780711.0548063321,5821217.973052206,780761.0548063321,5821267.973052206
7123,70636,780711.0548063321,5821167.973052206,780761.0548063321,5821217.973052206
7124,70637,780711.0548063321,5821117.973052206,780761.0548063321,5821167.973052206
7125,70638,780711.0548063321,5821067.973052206,780761.0548063321,5821117.973052206
7126,70639,780711.0548063321,5821017.973052206,780761.0548063321,5821067.973052206
7127,70640,780711.0548063321,5820967.973052206,780761.0548063321,5821017.973052206
7128,70641,780711.0548063321,5820917.973052206,780761.0548063321,5820967.973052206
7129,70642,780711.0548063321,5820867.973052206,780761.0548063321,5820917.973052206
7130,70643,780711.0548063321,5820817.973052206,780761.0548063321,5820867.973052206
7131,70644,780711.0548063321,5820767.973052206,780761.0548063321,5820817.973052206
7132,70645,780711.0548063321,5820717.973052206,780761.0548063321,5820767.973052206
7133,70646,780711.0548063321,5820667.973052206,780761.0548063321,5820717.973052206
7134,70647,780711.0548063321,5820617.973052206,780761.0548063321,5820667.973052206
7135,70648,780711.0548063321,5820567.973052206,780761.0548063321,5820617.973052206
7136,70649,780711.0548063321,5820517.973052206,780761.0548063321,5820567.973052206
7137,70650,780711.0548063321,5820467.973052206,780761.0548063321,5820517.973052206
7138,70651,780711.0548063321,5820417.973052206,780761.0548063321,5820467.973052206
7139,70652,780711.0548063321,5820367.973052206,780761.0548063321,5820417.973052206
7140,70653,780711.0548063321,5820317.973052206,780761.0548063321,5820367.973052206
7141,70654,780711.0548063321,5820267.973052206,780761.0548063321,5820317.973052206
7142,70655,780711.0548063321,5820217.973052206,780761.0548063321,5820267.973052206
7143,70656,780711.0548063321,5820167.973052206,780761.0548063321,5820217.973052206
7144,70657,780711.0548063321,5820117.973052206,780761.0548063321,5820167.973052206
7145,70658,780711.0548063321,5820067.973052206,780761.0548063321,5820117.973052206
7146,70659,780711.0548063321,5820017.973052206,780761.0548063321,5820067.973052206
7147,70660,780711.0548063321,5819967.973052206,780761.0548063321,5820017.973052206
7148,70661,780711.0548063321,5819917.973052206,780761.0548063321,5819967.973052206
7149,70662,780711.0548063321,5819867.973052206,780761.0548063321,5819917.973052206
7150,70663,780711.0548063321,5819817.973052206,780761.0548063321,5819867.973052206
7151,70664,780711.0548063321,5819767.973052206,780761.0548063321,5819817.973052206
7152,70665,780711.0548063321,5819717.973052206,780761.0548063321,5819767.973052206
7153,70666,780711.0548063321,5819667.973052206,780761.0548063321,5819717.973052206
7154,70667,780711.0548063321,5819617.973052206,780761.0548063321,5819667.973052206
7155,70668,780711.0548063321,5819567.973052206,780761.0548063321,5819617.973052206
7156,70669,780711.0548063321,5819517.973052206,780761.0548063321,5819567.973052206
7157,70670,780711.0548063321,5819467.973052206,780761.0548063321,5819517.973052206
7158,70671,780711.0548063321,5819417.973052206,780761.0548063321,5819467.973052206
7159,70672,780711.0548063321,5819367.973052206,780761.0548063321,5819417.973052206
7160,70673,780711.0548063321,5819317.973052206,780761.0548063321,5819367.973052206
7161,70674,780711.0548063321,5819267.973052206,780761.0548063321,5819317.973052206
7162,70675,780711.0548063321,5819217.973052206,780761.0548063321,5819267.973052206
7163,70676,780711.0548063321,5819167.973052206,780761.0548063321,5819217.973052206
7164,70677,780711.0548063321,5819117.973052206,780761.0548063321,5819167.973052206
7165,70678,780711.0548063321,5819067.973052206,780761.0548063321,5819117.973052206
7166,70679,780711.0548063321,5819017.973052206,780761.0548063321,5819067.973052206
7167,70680,780711.0548063321,5818967.973052206,780761.0548063321,5819017.973052206
7168,70681,780711.0548063321,5818917.973052206,780761.0548063321,5818967.973052206
7169,70682,780711.0548063321,5818867.973052206,780761.0548063321,5818917.973052206
7170,70683,780711.0548063321,5818817.973052206,780761.0548063321,5818867.973052206
7171,70684,780711.0548063321,5818767.973052206,780761.0548063321,5818817.973052206
7172,70685,780711.0548063321,5818717.973052206,780761.0548063321,5818767.973052206
7173,70686,780711.0548063321,5818667.973052206,780761.0548063321,5818717.973052206
7174,70687,780711.0548063321,5818617.973052206,780761.0548063321,5818667.973052206
7175,70688,780711.0548063321,5818567.973052206,780761.0548063321,5818617.973052206
7176,70689,780711.0548063321,5818517.973052206,780761.0548063321,5818567.973052206
7177,70690,780711.0548063321,5818467.973052206,780761.0548063321,5818517.973052206
7178,70691,780711.0548063321,5818417.973052206,780761.0548063321,5818467.973052206
7179,70692,780711.0548063321,5818367.973052206,780761.0548063321,5818417.973052206
7180,70693,780711.0548063321,5818317.973052206,780761.0548063321,5818367.973052206
7181,70694,780711.0548063321,5818267.973052206,780761.0548063321,5818317.973052206
7182,70695,780711.0548063321,5818217.973052206,780761.0548063321,5818267.973052206
7183,70696,780711.0548063321,5818167.973052206,780761.0548063321,5818217.973052206
7184,70697,780711.0548063321,5818117.973052206,780761.0548063321,5818167.973052206
7185,70698,780711.0548063321,5818067.973052206,780761.0548063321,5818117.973052206
7186,70699,780711.0548063321,5818017.973052206,780761.0548063321,5818067.973052206
7187,70700,780711.0548063321,5817967.973052206,780761.0548063321,5818017.973052206
7188,70701,780711.0548063321,5817917.973052206,780761.0548063321,5817967.973052206
7189,70702,780711.0548063321,5817867.973052206,780761.0548063321,5817917.973052206
7190,70703,780711.0548063321,5817817.973052206,780761.0548063321,5817867.973052206
7191,70704,780711.0548063321,5817767.973052206,780761.0548063321,5817817.973052206
7192,70705,780711.0548063321,5817717.973052206,780761.0548063321,5817767.973052206
7193,70706,780711.0548063321,5817667.973052206,780761.0548063321,5817717.973052206
7194,70707,780711.0548063321,5817617.973052206,780761.0548063321,5817667.973052206
7195,70708,780711.0548063321,5817567.973052206,780761.0548063321,5817617.973052206
7196,70709,780711.0548063321,5817517.973052206,780761.0548063321,5817567.973052206
7197,70710,780711.0548063321,5817467.973052206,780761.0548063321,5817517.973052206
7198,70711,780711.0548063321,5817417.973052206,780761.0548063321,5817467.973052206
7199,70712,780711.0548063321,5817367.973052206,780761.0548063321,5817417.973052206
7200,70713,780711.0548063321,5817317.973052206,780761.0548063321,5817367.973052206
7201,70714,780711.0548063321,5817267.973052206,780761.0548063321,5817317.973052206
7202,70715,780711.0548063321,5817217.973052206,780761.0548063321,5817267.973052206
7203,70716,780711.0548063321,5817167.973052206,780761.0548063321,5817217.973052206
7204,70717,780711.0548063321,5817117.973052206,780761.0548063321,5817167.973052206
7205,70718,780711.0548063321,5817067.973052206,780761.0548063321,5817117.973052206
7206,70719,780711.0548063321,5817017.973052206,780761.0548063321,5817067.973052206
7207,70720,780711.0548063321,5816967.973052206,780761.0548063321,5817017.973052206
7208,70721,780711.0548063321,5816917.973052206,780761.0548063321,5816967.973052206
7209,70722,780711.0548063321,5816867.973052206,780761.0548063321,5816917.973052206
7210,70723,780711.0548063321,5816817.973052206,780761.0548063321,5816867.973052206
7211,70724,780711.0548063321,5816767.973052206,780761.0548063321,5816817.973052206
7212,70725,780711.0548063321,5816717.973052206,780761.0548063321,5816767.973052206
7213,70726,780711.0548063321,5816667.973052206,780761.0548063321,5816717.973052206
7214,70727,780711.0548063321,5816617.973052206,780761.0548063321,5816667.973052206
7215,70728,780711.0548063321,5816567.973052206,780761.0548063321,5816617.973052206
7216,70729,780711.0548063321,5816517.973052206,780761.0548063321,5816567.973052206
7217,70730,780711.0548063321,5816467.973052206,780761.0548063321,5816517.973052206
7218,70731,780711.0548063321,5816417.973052206,780761.0548063321,5816467.973052206
7219,70732,780711.0548063321,5816367.973052206,780761.0548063321,5816417.973052206
7220,70733,780711.0548063321,5816317.973052206,780761.0548063321,5816367.973052206
7221,70734,780711.0548063321,5816267.973052206,780761.0548063321,5816317.973052206
7222,70735,780711.0548063321,5816217.973052206,780761.0548063321,5816267.973052206
7223,70736,780711.0548063321,5816167.973052206,780761.0548063321,5816217.973052206
7224,70737,780711.0548063321,5816117.973052206,780761.0548063321,5816167.973052206
7225,70738,780711.0548063321,5816067.973052206,780761.0548063321,5816117.973052206
7226,70739,780711.0548063321,5816017.973052206,780761.0548063321,5816067.973052206
7227,70740,780711.0548063321,5815967.973052206,780761.0548063321,5816017.973052206
7228,70741,780711.0548063321,5815917.973052206,780761.0548063321,5815967.973052206
7229,70742,780711.0548063321,5815867.973052206,780761.0548063321,5815917.973052206
7230,70743,780711.0548063321,5815817.973052206,780761.0548063321,5815867.973052206
7231,70744,780711.0548063321,5815767.973052206,780761.0548063321,5815817.973052206
7232,70745,780711.0548063321,5815717.973052206,780761.0548063321,5815767.973052206
7233,70746,780711.0548063321,5815667.973052206,780761.0548063321,5815717.973052206
7234,70747,780711.0548063321,5815617.973052206,780761.0548063321,5815667.973052206
7235,70748,780711.0548063321,5815567.973052206,780761.0548063321,5815617.973052206
7236,70749,780711.0548063321,5815517.973052206,780761.0548063321,5815567.973052206
7237,70750,780711.0548063321,5815467.973052206,780761.0548063321,5815517.973052206
7238,70751,780711.0548063321,5815417.973052206,780761.0548063321,5815467.973052206
7239,70752,780711.0548063321,5815367.973052206,780761.0548063321,5815417.973052206
7240,70753,780711.0548063321,5815317.973052206,780761.0548063321,5815367.973052206
7241,70754,780711.0548063321,5815267.973052206,780761.0548063321,5815317.973052206
7242,70755,780711.0548063321,5815217.973052206,780761.0548063321,5815267.973052206
7243,70756,780711.0548063321,5815167.973052206,780761.0548063321,5815217.973052206
7244,70757,780711.0548063321,5815117.973052206,780761.0548063321,5815167.973052206
7245,70758,780711.0548063321,5815067.973052206,780761.0548063321,5815117.973052206
7246,70759,780711.0548063321,5815017.973052206,780761.0548063321,5815067.973052206
7247,70760,780711.0548063321,5814967.973052206,780761.0548063321,5815017.973052206
7248,70761,780711.0548063321,5814917.973052206,780761.0548063321,5814967.973052206
7249,70762,780711.0548063321,5814867.973052206,780761.0548063321,5814917.973052206
7250,70763,780711.0548063321,5814817.973052206,780761.0548063321,5814867.973052206
7251,70764,780711.0548063321,5814767.973052206,780761.0548063321,5814817.973052206
7252,70765,780711.0548063321,5814717.973052206,780761.0548063321,5814767.973052206
7253,70766,780711.0548063321,5814667.973052206,780761.0548063321,5814717.973052206
7254,70767,780711.0548063321,5814617.973052206,780761.0548063321,5814667.973052206
7255,70768,780711.0548063321,5814567.973052206,780761.0548063321,5814617.973052206
7256,70769,780711.0548063321,5814517.973052206,780761.0548063321,5814567.973052206
7257,70770,780711.0548063321,5814467.973052206,780761.0548063321,5814517.973052206
7258,70771,780711.0548063321,5814417.973052206,780761.0548063321,5814467.973052206
7259,70772,780711.0548063321,5814367.973052206,780761.0548063321,5814417.973052206
7260,70773,780711.0548063321,5814317.973052206,780761.0548063321,5814367.973052206
7261,70774,780711.0548063321,5814267.973052206,780761.0548063321,5814317.973052206
7262,70775,780711.0548063321,5814217.973052206,780761.0548063321,5814267.973052206
7263,70776,780711.0548063321,5814167.973052206,780761.0548063321,5814217.973052206
7264,70777,780711.0548063321,5814117.973052206,780761.0548063321,5814167.973052206
7265,70778,780711.0548063321,5814067.973052206,780761.0548063321,5814117.973052206
7266,70779,780711.0548063321,5814017.973052206,780761.0548063321,5814067.973052206
7267,70780,780711.0548063321,5813967.973052206,780761.0548063321,5814017.973052206
7268,70781,780711.0548063321,5813917.973052206,780761.0548063321,5813967.973052206
7269,70782,780711.0548063321,5813867.973052206,780761.0548063321,5813917.973052206
7270,70783,780711.0548063321,5813817.973052206,780761.0548063321,5813867.973052206
7271,70784,780711.0548063321,5813767.973052206,780761.0548063321,5813817.973052206
7272,70785,780711.0548063321,5813717.973052206,780761.0548063321,5813767.973052206
7273,70786,780711.0548063321,5813667.973052206,780761.0548063321,5813717.973052206
7274,70787,780711.0548063321,5813617.973052206,780761.0548063321,5813667.973052206
7275,70788,780711.0548063321,5813567.973052206,780761.0548063321,5813617.973052206
7276,70789,780711.0548063321,5813517.973052206,780761.0548063321,5813567.973052206
7277,70790,780711.0548063321,5813467.973052206,780761.0548063321,5813517.973052206
7278,70791,780711.0548063321,5813417.973052206,780761.0548063321,5813467.973052206
7279,70792,780711.0548063321,5813367.973052206,780761.0548063321,5813417.973052206
7280,70793,780711.0548063321,5813317.973052206,780761.0548063321,5813367.973052206
7281,70794,780711.0548063321,5813267.973052206,780761.0548063321,5813317.973052206
7282,70795,780711.0548063321,5813217.973052206,780761.0548063321,5813267.973052206
7283,70796,780711.0548063321,5813167.973052206,780761.0548063321,5813217.973052206
7284,71170,780761.0548063321,5834767.973052206,780811.0548063321,5834817.973052206
7285,71171,780761.0548063321,5834717.973052206,780811.0548063321,5834767.973052206
7286,71172,780761.0548063321,5834667.973052206,780811.0548063321,5834717.973052206
7287,71173,780761.0548063321,5834617.973052206,780811.0548063321,5834667.973052206
7288,71174,780761.0548063321,5834567.973052206,780811.0548063321,5834617.973052206
7289,71175,780761.0548063321,5834517.973052206,780811.0548063321,5834567.973052206
7290,71176,780761.0548063321,5834467.973052206,780811.0548063321,5834517.973052206
7291,71177,780761.0548063321,5834417.973052206,780811.0548063321,5834467.973052206
7292,71178,780761.0548063321,5834367.973052206,780811.0548063321,5834417.973052206
7293,71179,780761.0548063321,5834317.973052206,780811.0548063321,5834367.973052206
7294,71180,780761.0548063321,5834267.973052206,780811.0548063321,5834317.973052206
7295,71181,780761.0548063321,5834217.973052206,780811.0548063321,5834267.973052206
7296,71182,780761.0548063321,5834167.973052206,780811.0548063321,5834217.973052206
7297,71183,780761.0548063321,5834117.973052206,780811.0548063321,5834167.973052206
7298,71184,780761.0548063321,5834067.973052206,780811.0548063321,5834117.973052206
7299,71185,780761.0548063321,5834017.973052206,780811.0548063321,5834067.973052206
7300,71186,780761.0548063321,5833967.973052206,780811.0548063321,5834017.973052206
7301,71187,780761.0548063321,5833917.973052206,780811.0548063321,5833967.973052206
7302,71188,780761.0548063321,5833867.973052206,780811.0548063321,5833917.973052206
7303,71255,780761.0548063321,5830517.973052206,780811.0548063321,5830567.973052206
7304,71256,780761.0548063321,5830467.973052206,780811.0548063321,5830517.973052206
7305,71257,780761.0548063321,5830417.973052206,780811.0548063321,5830467.973052206
7306,71258,780761.0548063321,5830367.973052206,780811.0548063321,5830417.973052206
7307,71259,780761.0548063321,5830317.973052206,780811.0548063321,5830367.973052206
7308,71260,780761.0548063321,5830267.973052206,780811.0548063321,5830317.973052206
7309,71261,780761.0548063321,5830217.973052206,780811.0548063321,5830267.973052206
7310,71262,780761.0548063321,5830167.973052206,780811.0548063321,5830217.973052206
7311,71263,780761.0548063321,5830117.973052206,780811.0548063321,5830167.973052206
7312,71264,780761.0548063321,5830067.973052206,780811.0548063321,5830117.973052206
7313,71265,780761.0548063321,5830017.973052206,780811.0548063321,5830067.973052206
7314,71266,780761.0548063321,5829967.973052206,780811.0548063321,5830017.973052206
7315,71267,780761.0548063321,5829917.973052206,780811.0548063321,5829967.973052206
7316,71268,780761.0548063321,5829867.973052206,780811.0548063321,5829917.973052206
7317,71269,780761.0548063321,5829817.973052206,780811.0548063321,5829867.973052206
7318,71270,780761.0548063321,5829767.973052206,780811.0548063321,5829817.973052206
7319,71271,780761.0548063321,5829717.973052206,780811.0548063321,5829767.973052206
7320,71272,780761.0548063321,5829667.973052206,780811.0548063321,5829717.973052206
7321,71273,780761.0548063321,5829617.973052206,780811.0548063321,5829667.973052206
7322,71274,780761.0548063321,5829567.973052206,780811.0548063321,5829617.973052206
7323,71275,780761.0548063321,5829517.973052206,780811.0548063321,5829567.973052206
7324,71276,780761.0548063321,5829467.973052206,780811.0548063321,5829517.973052206
7325,71277,780761.0548063321,5829417.973052206,780811.0548063321,5829467.973052206
7326,71278,780761.0548063321,5829367.973052206,780811.0548063321,5829417.973052206
7327,71279,780761.0548063321,5829317.973052206,780811.0548063321,5829367.973052206
7328,71280,780761.0548063321,5829267.973052206,780811.0548063321,5829317.973052206
7329,71281,780761.0548063321,5829217.973052206,780811.0548063321,5829267.973052206
7330,71282,780761.0548063321,5829167.973052206,780811.0548063321,5829217.973052206
7331,71283,780761.0548063321,5829117.973052206,780811.0548063321,5829167.973052206
7332,71284,780761.0548063321,5829067.973052206,780811.0548063321,5829117.973052206
7333,71285,780761.0548063321,5829017.973052206,780811.0548063321,5829067.973052206
7334,71286,780761.0548063321,5828967.973052206,780811.0548063321,5829017.973052206
7335,71287,780761.0548063321,5828917.973052206,780811.0548063321,5828967.973052206
7336,71288,780761.0548063321,5828867.973052206,780811.0548063321,5828917.973052206
7337,71289,780761.0548063321,5828817.973052206,780811.0548063321,5828867.973052206
7338,71290,780761.0548063321,5828767.973052206,780811.0548063321,5828817.973052206
7339,71291,780761.0548063321,5828717.973052206,780811.0548063321,5828767.973052206
7340,71292,780761.0548063321,5828667.973052206,780811.0548063321,5828717.973052206
7341,71293,780761.0548063321,5828617.973052206,780811.0548063321,5828667.973052206
7342,71294,780761.0548063321,5828567.973052206,780811.0548063321,5828617.973052206
7343,71295,780761.0548063321,5828517.973052206,780811.0548063321,5828567.973052206
7344,71296,780761.0548063321,5828467.973052206,780811.0548063321,5828517.973052206
7345,71297,780761.0548063321,5828417.973052206,780811.0548063321,5828467.973052206
7346,71298,780761.0548063321,5828367.973052206,780811.0548063321,5828417.973052206
7347,71299,780761.0548063321,5828317.973052206,780811.0548063321,5828367.973052206
7348,71300,780761.0548063321,5828267.973052206,780811.0548063321,5828317.973052206
7349,71301,780761.0548063321,5828217.973052206,780811.0548063321,5828267.973052206
7350,71302,780761.0548063321,5828167.973052206,780811.0548063321,5828217.973052206
7351,71303,780761.0548063321,5828117.973052206,780811.0548063321,5828167.973052206
7352,71304,780761.0548063321,5828067.973052206,780811.0548063321,5828117.973052206
7353,71305,780761.0548063321,5828017.973052206,780811.0548063321,5828067.973052206
7354,71306,780761.0548063321,5827967.973052206,780811.0548063321,5828017.973052206
7355,71307,780761.0548063321,5827917.973052206,780811.0548063321,5827967.973052206
7356,71308,780761.0548063321,5827867.973052206,780811.0548063321,5827917.973052206
7357,71309,780761.0548063321,5827817.973052206,780811.0548063321,5827867.973052206
7358,71310,780761.0548063321,5827767.973052206,780811.0548063321,5827817.973052206
7359,71311,780761.0548063321,5827717.973052206,780811.0548063321,5827767.973052206
7360,71312,780761.0548063321,5827667.973052206,780811.0548063321,5827717.973052206
7361,71313,780761.0548063321,5827617.973052206,780811.0548063321,5827667.973052206
7362,71314,780761.0548063321,5827567.973052206,780811.0548063321,5827617.973052206
7363,71315,780761.0548063321,5827517.973052206,780811.0548063321,5827567.973052206
7364,71316,780761.0548063321,5827467.973052206,780811.0548063321,5827517.973052206
7365,71317,780761.0548063321,5827417.973052206,780811.0548063321,5827467.973052206
7366,71318,780761.0548063321,5827367.973052206,780811.0548063321,5827417.973052206
7367,71319,780761.0548063321,5827317.973052206,780811.0548063321,5827367.973052206
7368,71320,780761.0548063321,5827267.973052206,780811.0548063321,5827317.973052206
7369,71321,780761.0548063321,5827217.973052206,780811.0548063321,5827267.973052206
7370,71322,780761.0548063321,5827167.973052206,780811.0548063321,5827217.973052206
7371,71323,780761.0548063321,5827117.973052206,780811.0548063321,5827167.973052206
7372,71324,780761.0548063321,5827067.973052206,780811.0548063321,5827117.973052206
7373,71325,780761.0548063321,5827017.973052206,780811.0548063321,5827067.973052206
7374,71326,780761.0548063321,5826967.973052206,780811.0548063321,5827017.973052206
7375,71327,780761.0548063321,5826917.973052206,780811.0548063321,5826967.973052206
7376,71328,780761.0548063321,5826867.973052206,780811.0548063321,5826917.973052206
7377,71405,780761.0548063321,5823017.973052206,780811.0548063321,5823067.973052206
7378,71406,780761.0548063321,5822967.973052206,780811.0548063321,5823017.973052206
7379,71407,780761.0548063321,5822917.973052206,780811.0548063321,5822967.973052206
7380,71408,780761.0548063321,5822867.973052206,780811.0548063321,5822917.973052206
7381,71409,780761.0548063321,5822817.973052206,780811.0548063321,5822867.973052206
7382,71410,780761.0548063321,5822767.973052206,780811.0548063321,5822817.973052206
7383,71411,780761.0548063321,5822717.973052206,780811.0548063321,5822767.973052206
7384,71412,780761.0548063321,5822667.973052206,780811.0548063321,5822717.973052206
7385,71413,780761.0548063321,5822617.973052206,780811.0548063321,5822667.973052206
7386,71414,780761.0548063321,5822567.973052206,780811.0548063321,5822617.973052206
7387,71415,780761.0548063321,5822517.973052206,780811.0548063321,5822567.973052206
7388,71416,780761.0548063321,5822467.973052206,780811.0548063321,5822517.973052206
7389,71417,780761.0548063321,5822417.973052206,780811.0548063321,5822467.973052206
7390,71418,780761.0548063321,5822367.973052206,780811.0548063321,5822417.973052206
7391,71419,780761.0548063321,5822317.973052206,780811.0548063321,5822367.973052206
7392,71420,780761.0548063321,5822267.973052206,780811.0548063321,5822317.973052206
7393,71421,780761.0548063321,5822217.973052206,780811.0548063321,5822267.973052206
7394,71422,780761.0548063321,5822167.973052206,780811.0548063321,5822217.973052206
7395,71423,780761.0548063321,5822117.973052206,780811.0548063321,5822167.973052206
7396,71424,780761.0548063321,5822067.973052206,780811.0548063321,5822117.973052206
7397,71425,780761.0548063321,5822017.973052206,780811.0548063321,5822067.973052206
7398,71426,780761.0548063321,5821967.973052206,780811.0548063321,5822017.973052206
7399,71427,780761.0548063321,5821917.973052206,780811.0548063321,5821967.973052206
7400,71428,780761.0548063321,5821867.973052206,780811.0548063321,5821917.973052206
7401,71429,780761.0548063321,5821817.973052206,780811.0548063321,5821867.973052206
7402,71430,780761.0548063321,5821767.973052206,780811.0548063321,5821817.973052206
7403,71431,780761.0548063321,5821717.973052206,780811.0548063321,5821767.973052206
7404,71432,780761.0548063321,5821667.973052206,780811.0548063321,5821717.973052206
7405,71433,780761.0548063321,5821617.973052206,780811.0548063321,5821667.973052206
7406,71434,780761.0548063321,5821567.973052206,780811.0548063321,5821617.973052206
7407,71435,780761.0548063321,5821517.973052206,780811.0548063321,5821567.973052206
7408,71436,780761.0548063321,5821467.973052206,780811.0548063321,5821517.973052206
7409,71437,780761.0548063321,5821417.973052206,780811.0548063321,5821467.973052206
7410,71438,780761.0548063321,5821367.973052206,780811.0548063321,5821417.973052206
7411,71439,780761.0548063321,5821317.973052206,780811.0548063321,5821367.973052206
7412,71440,780761.0548063321,5821267.973052206,780811.0548063321,5821317.973052206
7413,71441,780761.0548063321,5821217.973052206,780811.0548063321,5821267.973052206
7414,71442,780761.0548063321,5821167.973052206,780811.0548063321,5821217.973052206
7415,71443,780761.0548063321,5821117.973052206,780811.0548063321,5821167.973052206
7416,71444,780761.0548063321,5821067.973052206,780811.0548063321,5821117.973052206
7417,71445,780761.0548063321,5821017.973052206,780811.0548063321,5821067.973052206
7418,71446,780761.0548063321,5820967.973052206,780811.0548063321,5821017.973052206
7419,71447,780761.0548063321,5820917.973052206,780811.0548063321,5820967.973052206
7420,71448,780761.0548063321,5820867.973052206,780811.0548063321,5820917.973052206
7421,71449,780761.0548063321,5820817.973052206,780811.0548063321,5820867.973052206
7422,71450,780761.0548063321,5820767.973052206,780811.0548063321,5820817.973052206
7423,71451,780761.0548063321,5820717.973052206,780811.0548063321,5820767.973052206
7424,71452,780761.0548063321,5820667.973052206,780811.0548063321,5820717.973052206
7425,71453,780761.0548063321,5820617.973052206,780811.0548063321,5820667.973052206
